line	text
8	لا ياستى مافيش توهة بس انا بكلمك طول الطريق وماتعرفناش على بعض انا جواد العزازى وحضرتك
9	اوبا دة طلع قريبى يا على القدر لم يلعب لعبتة
10	ياانسة إيه روحتى فين
11	حب
12	نعم حب إيه
13	اسمى حب إيه مش عجبك
14	لا سورى بس استغربت بس مش
15	هو حضرتك ممكن تساعدنى الاقى مكان اسكن غير فية.
16	لية مش رايحة بيت المغتربات
17	للاسف لاء
18	لية المفروض انك من محافظة تانية ويقبلوكى عادى إيه يمنع
19	عشان اتقبلت في الجامعة بالعافية باب التقديم كان اتقفل وكمان السكن كان اتحدد كل حاجة
21	لسة حوالى ساعتين
22	طب هتساعدنى
23	اكيد طبعا هسيبك ازى وانتى لوحدد وماتعرفيش أى حاجة عن البلد
24	شكرا ليك على ذؤقك وكرم اخلاقك.
25	هههه غريبة بس كان من شويا عديم الذؤق
26	قلبك ابيض بقى ههههه
27	ماشى عشان تعرفى ان راجل صوح ههههه
28	ههههه
29	تسمحيلى اسألك ازى اهلك سابوكى تيجى لوحدك الصعيد وانتى بنت وماينفعش يعنى على الاقل عشان يطمنو عليكى
30	اصل اصل هم برة مصر اصلا احنا كنا عايشين في دبى وانا نزلت عشان الدراسة
31	ازى ماينزلوش معاكى وهيطمنو عليكى ازى وانتى لوحدك.
32	بابا بيثق فية جدا وماما بتخاف علية بس هي مطرة تصبر وتتحمل فراقى عشان اكمل دراستى وبابا تعبان اوى وماما ماتنفعش تسيب بابا ولا ينفع ينزلو مصر في الوقت الحالى غلط على صحة بابا
33	اممم طب هتدخلى أى كلية هنا
34	علاج طبيعى
35	الله ماانتى شاطرة اهو انا فكرت انك جايبة مجموع واقع حدفك على هنا
36	هههه لا انا شاطرة اوى كمان.
37	بصى اول ماننزل من المحطة اخويا الكبير هيقابلنى خليكى معايا وانا هوصلك عند الحاج صبرى العزازى جدى واكيد هيسكنك معانا في الدوار هو بيت كبير بس هنا بيسموة الدوار يعنى هترتاحى معانا
38	شكرا بجد مش عارفة اقولك إيه
39	اشكرى جدتى هي السبب ان اركب القطر بتخاف ارجع بعربيتى عشان المسافة كبيرة اوى 8ساعات كتير.
40	كمان هقابل جدى وجدتى كنت عاملة حسابى على بيت جدى المنشاوى لكن القدر صادفنى بابن خالى وهروح عند اهل ماما الاول مش مهم المهم انى ماشية صح وربنا معايا
41	انتى يابنتى احنا وصلنا
42	بجد
43	ايوة استنى هنا رايحة فين دلوقتى زحمة اوى في المحطة خليكى هنا جنبى
44	حاضر
46	تعالى ننزل بقى هاتى ايدك عشان مش نضيع من بعض
47	ايدى لية.
48	ماتخفيش يابنتى انا عندى اخوات بنات ولازم تكونى جنبى لم امسك ايدك هعرف اوصل بيكى ومش تضيعى منى في وسط الحشد دة
49	هو قريبى بردوة وابن خالى يعنى اعتبرة اخويا
51	اول مرة يلمس يده بيد فتاه وشعر بنبض قلبه يزداد
53	حمدلله على سلامتك يا ولد ابوى.
54	بلهجة اخية: الله يسلمك ياخوى اتوحشتكم ياخوى كيفكم
55	بخير ياخوى والكل متوحشك ياخوى
57	مين الحرمة دى عاد
58	دى صديقتى
59	وهة كيف بجى
60	في البيت نتحدتو عاد ماينفع اهنى
61	يامرحب بضيوف اخوى
62	اهلا
63	مابسلمش على حريم
64	سورى ياحب اصل اخويا صعيدى جوى هههه
65	ههههه ماحصلش حاجة
66	مش تركبو بحى وكفياكم حديت عاد.
67	اركبى احسن يطخنا عيران ههههه
69	يانجية يا نجية
70	ياحزنى مالك عاد ياحج
71	تعبان وماقادر اصلب حيلى شيعى لعبدالله ولولد الغالى
72	وهة كيفك بس ياخوى اهة صابك يانضرى
74	ايوة ياستى بتنادمى
75	شيعى حد من الرجالة يروح الغيط يعيط على بوكى وجوزك جدك تعبان واعر
76	جدى فيك إيه ياجدى.
77	بخير يا بتى شيعى لبوكى وجوزك وجوز خيتك
78	طيب ياجدى
81	شكرا
82	اتوحشتك ياضنايا
83	اتوحشتك كتير جوى جوى ياغالية في
84	نورت البيت ياولدى كيفك
85	الحمد لله بخير ياعمى
86	اتوحشتك ياضنايا كيفك عم تاكل عم تشرب كيفك وشك كيف اللمونة
87	هههه باكل والله كويس يا امي.
88	ازيك ياقمر واحشتنى يابت
89	اتوحشتك جوى جوى ياخوي
90	ازيك يا بدر كيفك وينو كامل
91	بخير ياود عمى كامل في الزريبة عم يشوف البهايم
92	مين دى ياولدى
93	دى حب ضيفتى ياجدى بعد اذنك طبعا هي اخت صاحبى وامانة في رقبتى
94	تنور ياولدى ولو الارض مشلتهاش نشيلها فوج روسنا ياولدى
95	دة العشم ياحج كيف صحتك
96	زين ياولدى نحمدو
97	وهة اسمها حب.
98	عشنا وشوفنا وكيف اهلها يرضو تيجى معك لوحديكم مافيش خشة ولا حيا
99	بدر طلعى البنتة القاعة بتعتكم القديمة
100	حاضر ياجدى
101	تعى معايا ياخيتى
102	شكرا يابدر والله اسم على مسمى...
103	في إيه عاد ياام جمال دى ضيفة ولازمن نكرمها وعيب حديت الحريم
104	حجك على دماغى ياحج
105	اعملو الوكل ونادمو على الضيفة
106	من عنيناة ياحج
107	تعالى معايا المونضرة نتحدتو ياولدى
108	حاضر ياجدى.
109	اقعد جارى هنية وخبرنى مين البنتة دى واية حكايتها واوع تقول اخت صاحبى وكدية انا خابرك زين
110	طول عمرك لماح ياجدى ودماغك توزن بلد
111	العجز والشيبة وحنية الضهر مش شويا ياولدى
112	ربنا يخليك لينا ياحج
113	اتحدت ياولد الغالى.
2	جواد الحقنى بغرق
3	اسرع وذهب اليها وحاول مسكها
4	حضنتة وبكت وظلت متشبسة بة مثل الغريق المتعلق بقشة لينقظ نفسة من الغرق
5	لية سبتنى وبعدت وانت عارف انى هغرق من غيرك لية.
6	حبيبتى اهدى ياقلبى انتى كويسة كان لازم اسيبك عشان اعرف اتعلمتى العوم ولا لسة خايفة اهدى انا جنبك اهو ماعرفش انك ضعيفة اوى كدة
9	ادخلى خدى دوش عشان مية البحر المالحة وغيرى هدومك وهطلب اكل بس اهدى ماشى وبلاش دموع في الحمام ولا تحبى اجى أسعدك.
10	لا شكرا ودخلت الحمام لتأخذ دوش مكان ماء البحر واكتشفت انها لم تاخذ معها ملابس ترتديها. :
12	هههه هي بيجاماتها كلها اطفالى كدة مش مهم جوزنا جى بسرعة لم ننزل مصر لازم تشترى لبس جديد وكبير كدة احس انى متجوز أنثى مش طفلة بردو ههههه
13	حب خدى جبتلك بيجامة عشان تلبسها افتحى خوديها.
15	هههه تحبى أسعدك
16	هات بقى ياجواد
17	حاضر ياقلب جواد
18	جواد. عاملة إيه احسن ثورة الدموع هديت
19	انت السبب سبتنى لوحدى في وسط البحر
20	حبيبى انا جنبك انتى كنتى بتعومى كويس بس لم اكتشفتى انك لوحدك خوفتى كنت جنبك براقب حركتة في المية كنتى كويسة صدقينى كان لازم تكملى انا قولتلك مش تصعفى تحتاولى مرة واتنين مش تياسى من اول محاولة.
21	لا انا مش كدة
22	امال انتى إيه عرفينى بنفسك
23	انا
24	تقريبا الاكل وصل هفتح خليكى مكانك
26	تعالى بقى كلى الاول انا جعان اوى
27	وانا كمان طلبت إيه
28	اكل مشوى تعالى اقعدى جنبى كلى بقى
30	البت حب اتوحشتنى جوى ياحج والله جطعت بينا ياحج
31	ربنا يسعدهم ياحجة احنا عاوزين إيه غير سعادتهم
32	حكم كلمنى يابوى وجالى ان العرسان سافرو يتفسحو.
33	يعنى إيه مش هنروح نطمنو على البت سافرو وين
34	راحو شرم الشيخ ياستى بلد كدة حلوة وفيها بحر اكدية
35	ربنا يسعدهم ياحجة لم يعاود بالسلامة نبج نروح ياحجة
36	جدى هاخد مها ونروح نكشفو ونطمنو عليها
37	ومالو ياولدى ربنا يجومها بالسلامة
38	انتى في كام شهر دلوك يابتى
39	في الرابع ياستى
40	يجومك بالسلامة يابتى وعبجال ماافرح بعوض حب بت ميحمد يارب
41	يارب جادر ياكريم. :.
43	هطج ياسيدة البت خدت ولدى وسافرو
44	وها مش ولدك كبير هو ازغير اياك ولدك يحبها ويعشجها عشج (بيعشها عشق )
45	وها ياسيدة كانك بتحميلها عاد
46	البت يتيمة وغلبانة وماشفناش منيها حاجة عفشة واصل وحكم مواكد على احطها جوة حبابى عناى دى بت خيتو الله يرحمها وبعدين البنتة زينة وطيبة ومجطوعة من سجرة ربنا يهديكى ياخيتى
48	بج اكدية ياام كامل.
49	وها احنا عندنا بنتة يانعمة عمليها زين ياخيتى عشان مش تخسرى ولدك
50	ماشى لم نشوف بت البندر هتعمل إيه مع ولدى
53	حب عاوز اتكلم معاكى شويا بس اوعى تفهمينى غلط
54	اتكلم ماتخفش هفهمك صح
55	لية كنتى خايفة ومرعوبة لم امى دخلت ليلة فرحنا ومعاها مرات عمك وصلنى احساسك بالخوف والفزع كمان كنتى عارفة هم عايزين إيه.
56	اممم عارفة افتكرت ليلة فرح ماهر وزاهية والموقف اتعاد قدامى من جديد وكمان شوفت ماما وبابا وانا بتعرف عليهم
57	حصل إيه احكى.
58	يوم الفرح استغربت الناس كلها فصلت موجودة رغم أن العرسان في اوضتهم مش كنت فاهمة إيه بيحصل لكن فهمت هم كلهم مستنين إيه عايزين يدبحوها ويعرفو الناس انها كدة كويسة بيدبحو بناتهم بسبب عادات وتقاليد ومفاهبم غلط معتقدات في دماغهم بس مش بيفكرو ان دى تربيتهم وثقتهم في بناتهم مش موجودة اهم حاجة عندهم الناس تطمن على شرفك وانت مش واثق من شرفك اكيد عارف انك ربيت بنتك صح على قيم ومبادئ واخلاق وعلى تعاليم دينها صح يبق لية اخاف ولية احط بنتى في موقف زى دة زعلت جدا اتكلمت مع جدى ومع الموجودين وفكرهم بيتكلمو بمنطق غريب الناس تعرف ان بنتنا سليمة ونطمنو عليها يعنى بيفكرو الناس عاوزة إيه والناس مالها اصلا ببنتك ولا ابنك حسيت بقهر وظلم البنات هنا لية بيعملو كدة ويعرضوهم لموقف صعب زى دة ازى.
59	كلامك منطقى مليون المية بس انا مش معاكى في حكاية تشبيهك بالدبح دى هههه مهم كان بيكون جوزها على سنة الله ورسولة ودة حقة شرعا مش اغتصاب عشان تقولى بيدبحها.
60	لا اغتصاب اغتصب حرمتها وحقوقها انها تعيش حياة عادية مع جوزها ودى لحظات خاصة ازى تكون كدة بالاسلوب دى ويقولو حق جوزها طب حقة بيكون بتراضى من الطرافين مش عشان اهلة عايزبن يطمنو يبق بالغصب كدة دة بيقتل حاجات حلوة جواها ويتسبب في عقدة كمان ازى يعنى اعيش لحظات خاصة مع جوزى والناس تتفرج علية وتدبح فية عشان مجرد فكر متخلف مريض دة حتى ماحصلش في الجاهلية ازى في التقدم إللى احنا وصلنا لية دى وفي ناس لسة عايشة في مستنقع العادات والتقاليد والجهل ربنا كرم النساء والرسول الكريم علية الصلاة والسلام وصى على النساء لانهم مخلوق ضعيف وقال( رفقا بالقوارير )وشبهنا بالقوارير عشان حساسة وهشة سهل تتكسر من أى حاجة واللى بيتكسر مش بيتصلح بسهولة وربنا خلقنا من ضلع آدم عشان نكون تحت ظلكم وتحتونا بحنيتكم وطمنونا ونعيش تحت جناحكم يبق كرم النساء ولا لاء.
63	مكنتش اعرف انك فاهمة كل دة بجد انا فخور بيكى وبفكرك انتى تفكيرك أكبر من سنك بكتير
64	دى اقل حاجة عندى ههههه
65	ههههه ماشى ياكبيرة طب تعرفى عندى كام سنة
66	لا ماعرفش
67	طب تدينى كام سنة
68	اديك تأييدا ههههه.
69	بقى كدة ماشى ضيفى عليهم خمس سنين اشغال شاقة ههههه
70	هههههه 30 سنة
71	اممم أكبر منك 12 سنة عشان كدة حاسس انك بنتى وطفلتى وبحس معاكى حاجات حلوة اول مرة اعيشها واحسها
72	زى إيه
73	هههه لا لم تكبرى هقولك
74	بقى كدة ماشى هو انت زعلان منى
75	انا مين قال كدة لا طبعا عمرى ماازعل منك لية قولتى كدة
76	اصل تيتة قالت يعنى مازعلكش و، و...
77	عايزة تقولى إيه ياحبى قولى
78	يعنى قالتلى بلهجة جدتها نجية
80	هههههههههه بتتكلمى صعيدى جامد
81	دة كلام تيتة نجية
82	انا حبيت تيتة نجية اوى ابقى اسمعى كلامها هينفعنا بعدين هههه
83	طب انت دلوقتى زعلان منى زى ماتيتة بتقول والملايكة تلعنى يعنى إيه.
84	بصى ياحبيبتى كلام تيتة صح طبعا في حالة انك مانعانى اخد حقوقى الزوجية وحلال ربنا إللى مشرعهولى بس انا دلوقتى مش زعلان منك في حاجة عشان ظروف جوزنا جت بسرعة من غير ترتيب انا كان نفسى اعملك احسن فرح في الدنيا ونتجوز في ظروف احسن من كدة بس ارادة ربنا فوق كل شئ احنا صحيح بنحب بعض بس احنا مش حيوانات يعنى نمشى ورى الشهوة احنا بنى ادمين عندنا مشاعر واحاسيس وطبعا انتى محتاجة وقت تقربى منى واقرب منك ونشيل كل الحواجز إللى بينا وساعتها هتبقى مراتى قدام ربنا والناس كلها وانتى معاكى كل الوقت إللى تكونى مستعدة فية تكونى مراتى نفسيا وجسديا ولم نطمن على وضع القلب مش ممكن اخوطر بحياتك عشانى مثلا.
85	بحبك اوى ربنا يخليك ليا
86	بموت فيكى ياحبى
87	بموت فيك يا جوادى.
3	من اكتر من عشرين سنة كنت هجوز بتى امنة لولد اخوى عشان كانت صاحبة عية مريضة جولت ولد اخوى هيدير بالة عليها ويحطها جوة عنية وحصل خصام مع اخوى لم امنة نشفت دماغها وهربت عشان تجوز ميحمد بس اخوى بعد كدية وجف جارى في موت ولدى والخصام راح لحالة ومافيش عداوة من أى نحية مع حد خولص.
9	كان عاوز يتجوز حب
10	ايوة حوصل.
11	كدة ممكن يكون عوض قتل خالى ووقع بين العيلتين عشان كدة عمى محمد الله يرحمة يعتبر ساب اختة
12	جايز جدا يكون افتعل الخناق عشان يقتل عمى عبدالعزيز ووالدى وقتها يبق دم بين العيلتين واحنا نفضل نعيش في صراع الثأر
13	وها لية لا صوح عشان طول عمرهم مش يحبونا
14	هم جربو منينة وجت الموت بس عشان مش يلفتو الانتباه ليهم.
15	يبق كدة هنعمل الصلح بينكم قدام البلد كلها وهنشوف رد فعلهم ولازم نعمل تأمين عليكم خوفا من الطرف الثالث يقرر نفس إللى حصل زمان لازم تخلو بالكم وحضرتك ياعمدة بلغ اهل البلد أن في قعدة صلح بين العيلتين وسط الناس كلها
16	اعتبرو حوصل ياباشا
17	يبق نقرا الفاتحة على التصالح والولد يحبو على دمغات بعض دلوك
18	ومالو ياخوى وانى اول واحد احب على راسك
19	تسلم وتعيش ياخوى.
22	الحج يابوى شوفت إللى حوصل
23	حوصل إيه ياولدى
24	عرفت في جعدة صولح بين عيلة المنشاوية والعزازية والبلد كلهاتها هتحضر شوفت يابوى بعد كول إللى عملتو زمان يابوى عشان خاطر عمتى والدم إللى بينهم هيفضو الخصام ويتصالحو كيف بعد كل تخطيطتك يابوى.
25	وها حتى بعد موت ميحمد وامنة هيتصالحو كانت نارى بردت ياولدى على إللى عملو فينا زمان وميحمد فضل على خيتى بت صبرى وفضلت البلد كلهاتها تتحدت عليها وتخوض في شرفها وعرضها ودلوك عاوزين يتصالحو لا يمكن يوحصل عاد.
26	وانا هخلى البلد كلهاتها تخوض في عرضهم وشرفهم كيف ماحوصل مع عمتى زمان هيوحصل مع بتهم بت ميحمد وامنة لازمن تدفع التمن تمن موت ستى من حصرتها على بتها وعمتى كيف اتحدتو عليها الناس وكيف انت يابوى تطيت راسك للخلج لازمن يدفعو التمن عاوزين يتصالحو يتصالحو بس شرف بيتهم هيكون في يدى
27	ولد ابوك صوح
28	اتفرج يابوى على إللى هيوحصل ونضحكو في الاخر
30	ممكن ادخل.
31	اتفضلى يادكتورة
32	عاملة إيه دلوقتى
33	الحمدلله
34	انا لاقيت وليد مشى وكل عيلتك قولت اجى اقعد واطمن عليكى
35	ايوة كلهم عندهم مشوار مهم حياة أو موت
36	خير ان شاء الله
37	انتى من مصر كلامك مش صعيدى
38	اه فعلا انا من مصر بس مامتى من هنا واحنا جينا نعيش هنا بعد موت بابا الله يرحمة
39	الله يرحمة
40	انا اسفة
41	على إيه.
42	انا مقدرة احساسك إيه دلوقتى بعد خسارتك لوالدك ووالدتك بس لازم تتماسكى وتصبرى وربنا هيبرد قبلك وكل مصيبة بتبدا صغيرة وبتكبر إللى الموت مصيبتة كبيرة اوى ومع الوقت بتصغر دى نعمة من عند ربنا عشان نقدر نكمل حياتنا ونتعايش مع الواقع والحياة مستمرة اه معاكى الفراق صعب جدا ومولم جدا بس بالصبر هتعدى محنتك مش هقول هتنسى اهلك بس هقولك ربنا هيخفف عنك الحزن ولازم تصبرى وتحتسبى وربنا يبعت الصبر مع البلاء والفرج مع الكرب صلى ادعيلهم هم محتاجين لولد صالح يدعو لهم.
47	وحاولت أن تنام تفاجت بباب الغرفة يخبط ويفتح من غير ان تأذن للخارج بالدخول
48	انت جى هنا لية وفي إيه.
1	جواد بقلق: حب حب انتى كويسة
2	إيه في إيه في حد يصحى حد كدة
3	يعنى كنتى نايمة انا خوفت عليكى
4	انت جاى عايز إيه خلاص هتفرج عنى ياحضرة الظابط ماانت حابسنى زى المجرمين وكمان مديت ايدك علية ودى مش اول مرة.
5	انا اسف بس انتى إللى عصبتيتى وماقدرتش اسمع بتقول هتجوز زفت دة واسكت
6	انت مالك بية اتجوز ولا اتزفت شئ مايخصكش
7	يخصنى طبعا مش مراتى اجهزى عشان الماذؤن على وصول
8	تبق بتحلم
9	لية ياحبى مش انا حبيبك وغمز لها ولا نسيتى
10	ابعد عنى انت قاسى وبتضربنى.
11	اسف حقك علية انا مابتاسفش كتير لحد وعمرى ماتطلبت السماح غير منك سامحينى وقرب من شفايفها وخطف قبلة سريعة
12	إيه ابعد
13	على فكرة قعدة الصلح تمت وكل شئ تمام
14	حصل إيه
15	جواد بغمزة: يعنى مش هتكونى غير لجواد وبس واللى يقرب منك اقتلة ههه.
16	جواد يمسح دموعها: مش محتاجة تضحى بسعادتك وحياتك عشان غلط غيرك انا جنبك ومش هسيبك فاهمة
17	بس انا مش عاوزة اتجوز عندى جامعة وكمان بدأت وانا ماحضرتش
18	ههههه يعنى دلوقتى مش عاوزة تتجوزى خلاص ياحببتى دة امر ونفذ خلاص هسيبك تجهزى ويومين كدة هشترى عفش جديد لاوضتنا انا وعروستى القمر وان كان على الجامعة تروحى إيه المشكلة هستنى تحت سلام ياحبى
20	هو مجنون دة ولا إيه اتجوز وماما وبابا لسة متوفين من أسبوع هي الناس دى بتفكر ازى اتجوز واهلى مش معايا ولا موجدين هم قلبهم قاسى كدة لية وعشان إيه ملعون الناس على تفكيرهم على كل حاجة
23	فين الصور عشان الجسيمة ياولدى
24	ممكن تعمل كل الإجراءات والصور تكون عندك بكرة
25	ومالو ياولدى ربنا يتمم بخير
27	انى ياشيخنا
28	مبارك ياحج عبدالرحيم
30	عاوزين موافجت العروسة وتجول مين وكيلها
31	اطلع ياجمال وخد عامر معاك وشوفو توكل مين وجيبو الموافجة ياولدى
32	امرك ياجدى. : صعد عامر وجمال إلى غرفة حب وبعد طرق الباب فتحت لهم مها ومهجة
33	مبروك يامرت خى
34	عاوزين موافجتك ياخيتى هتوكلى مين
35	مش فاهمة
