33	"هو انت طلبت من ابويا يمشي؟
"
36	"أمم و انت عرفت إزاي؟
"
40	"انت مين؟
"
43	"انا بتصل بعاصي و مش بيرد
"
45	"هو في المستشفي عشان عمل حادثه و اكمل بتردد و اختك معاه.
"
47	"اختي بتعمل ايه هنا؟
"
50	"ازاي دا يحصل انت كداب، حور مكنش ميعادها انهاردة
"
52	"اهدي و هتفهمي كل منها، و انا بكرا هعدي عليكي عشان اوديكي المستشفى
"
54	"انا مش هستني لبكرا، لازم اشوفها دلوقتي
"
58	"افهم بقا انت جيت ازاي؟
"
60	"اشتغلت و ربنا كرمني و خلاص كدا
"
62	"كل دا في وقت قصير و بعدين انت قطعت و لا أكن ليك عيلة
"
64	"و رجعت يا حبيبتي و هعوضك على كل حاجه راحت انتي و حور
"
66	"حور بقيت مرات اخوك و لا انت نسيت
"
70	"اها بس عاصي عمل حادثه و شكله هيموت
"
72	"ازاي؟ طب هو في إني مستشفى
"
75	"أنت اللي عملت كدا صح
"
77	"و لسه هعمل دمار العيلة دي على أيدي يا أمنية، كل حاجه عاصي عملها هيكون تمنها حياته
"
79	"يعني تقتل اخوك؟
"
83	"ما خلاص يا أمنية مالك كدا؟
"
86	"ادخل نامي يا أمنية، و خلي ارتب كل حاجه في دماغي
"
88	"لو امك كانت عايشه كانت ماتت بحسرتها.
"
90	"عاصي في المستشفي عشان عمل حادثة
"
92	"كيف يعني حصله ايه عاد؟
"
94	"ازاي يا عمي؟
"
96	"مخابرش ادينا هنروح و نشوف ايه اللي حوصل.
"
98	"انتي هنا من امتى؟
"
100	"من امبارح يا حبيبتي بس انتي كنتي نايمه
"
102	"عاصي اللي قالك؟
"
107	"هيبجي زين ان شاء الله
"
109	"اكيد، المهم يا بلال مين اللي عمل كدا؟
"
112	"روح امك و مرات اخوك يا بلال و بعدها تعاللي على المصنع عشان نشوف شغلنا
"
114	"لا هما هيروحوا مع نفسهم لاني هفضل معاه ممكن يفوق في ايه لحظة
"
119	"قولت اول يوم ليا لازم اجي عشان اشوف ابويا
"
125	"حج منصور، مفيش حد يستلم البضاعة مين اللي هيروح؟
"
127	"انا ممكن اروح...
"
130	"حبيبة عايز اتكلم مع حور
"
132	"مش كفاية اللي حصلها والله العظيم لأخرب بيتكم
"
135	"عارف انك مصدومة و مش عايزة تتكلمي في حاجه بس عندي كلام كتير لازم تعرفي يا حور و بعدها القرار هيكون في ايدك...
"
4	"اها اكيد انتي اللي وراها
"
6	"محدش هيحقق مع حور في حاجة
"
8	"الظابط هو اللي يقرر عاد، اخرجي هاتي يا بسمة
"
11	"بجد انتم ناس مش طبيعة
"
13	"انا مبتهمش حد باللي حصلي و هي كانت حادثة عادية زي اللي بتحصل كل يوم
"
15	"والدك اتهم الدكتورة حور بكدا و هي كانت مقدمة بلاغ بأنه كان عايز يقتلها و اتسبب في موت ابنها
"
19	"انت هتقول ايه؟
"
21	"كلامي غلط؟
"
23	"مدام حور؟ عندك حاجه تقوليلها و لا؟
"
25	"هو قال كل حاجه، و انا بتهم أن منصور الجبالي هو اللي قتل ابني
"
27	"حج منصور من فضلك اتفضل معايا
"
29	"تمام.
"
31	"أنت عايز تسجن ابوك اتجننت صوح
"
34	"كل دا عشان دي؟
"
37	"انت بتطرد امك و مراتك.
"
40	"الحادثة جصرت (قصرت) علي نفوخه واضح، يلا يا بسمة
"
46	"وصلنا للنهاية يا عاصي، انا مش هقدر اسامح
"
52	"نعم انت عايز ترجعني ليهم تاني
"
54	"هرجعك بيتك يا أمنية، بيت ابوكي يعني حقك و حقي
"
56	"اتغيرت يا شبل مكنتش كدا
"
59	"هو اتسجن؟
"
63	"ابن جابني عشان حته بنت ملهاش لأزمة
"
65	"اهدا بس يا حج عشان صحتك و انت هتخرج من هنا
"
69	"حسابه معايا، قوله يعمل ايه حاجه المهم أخرج من اهني.
"
71	"شبل جاي و عايز يعمل كبير على الكل يا بلال
"
73	"طبعا جاي ينتقم مننا بسبب اللي اتعمل في
"
77	"ابوك فين يا بلال
"
79	"ناوت ترجع عقلك و لا إيه؟
"
81	"انت خرجت ازاي؟ و لا حتى القانون مش قادر عليك
"
83	"افهم كويس انك ملكش غير بيتك و اهلك و خلاص و انا هعذرك بس تسمح الصفحة دي من حياك نهائي
"
87	"لا انا مش جاي أقدم قروض الولاء و الطاعة انا جاي عشان اقولك اني ماشي و مش راجع تاني اصلا
"
89	"انت اتجننت.
"
93	"عارف معنى انسحاب إيه؟
"
95	"عارف معناها اني اتخليت عن كل حاجه
"
97	"وقتها هتبقى قطعت كل حاجه بينك و بينا و خسرت اهلك للأبد، و ملكش حاجه عندي
"
2	"يا ممدوح...
"
5	"مالك يا اخويا؟ ايه اللي حوصل
"
8	"الكلام دا حصل كيف يعني مفيش حد غير
"
10	"ما شبل الغريب اللي بينا
"
12	"مش عايز اسمع حسك عاد، فين وليد؟
"
15	"انت بتزعق ليه يا حج؟
"
17	"انت عملت اكدة عايز تخرب بيتي
"
19	"عملت ايه يا حج؟
"
24	"انت اتجننت
"
27	"بس يا وليد مش وقته و خلينا نحل المصيبة دي
"
34	"استنى ارد على التليفون
"
36	"ايه يا بلال؟
"
39	"في ايه يا بلال؟
"
45	"سلام
"
47	"في حاجه و لا إيه يا عاصي؟
"
52	"اكيد بالبيت، بس احتمال يكونوا محتاجنك بكدا
"
55	"مش عارفه اقول ايه بس دا كله بسببي
"
57	"السبب في دا؟ ما انا برضو مكنش ينفع احبك كدا.
"
59	"مكنش ينفع خالص فعلا
"
62	"لا ملناش في الحاجات دي
"
67	"عاصي انا مبهزرش، عايزة امشي
"
69	"و لا أنا بهزر مش هيبقى اتنكد عليا و كمان تمشي دا حرام
"
71	"طب نزلني و بلاش الحركات دي.
"
74	"ايه رايك في ذوقي
"
78	"اجازة إيه؟
"
80	"يعني اعتبري انك كنتي في اجازة و خلصت
"
82	"و دا وقت العمل الصراحة
"
84	"عاصي بطل قلة أدب عشان مبحبهاش
"
87	"الو.
"
90	"عايز ايه يا شبل و بعدين جيبت رقمي ازاي؟
"
93	"عملت ايه يعني؟!
"
96	"هو شبل عمل ايه؟
"
99	"مش معقول بجد؟!
"
104	"بس أكيد مش هتتخلي عنهم و...
"
106	"هنفضل نتكلم؟!
"
109	"ليلة منحوسة...
"
111	"رد على التليفون يا عاصي يمكن حاجه مهمة
"
113	"خير يا بلال عايز ايه؟ حصل ايه تاني؟
"
2	"اتفضلوا
"
4	"مبروك
"
6	"نورتني والله، اتفضلوا
"
10	"دكتورة حور من فضلك؟
"
13	"لا واضح فعلا.
"
15	"هو إيه؟
"
19	"لا مش عايزة اتكلم مع حد، كفاية عليك اللي معاك
"
21	"صحيح يا حوريتي نسيت اعرفك على تاليا خطيبتي هي معايا
"
23	"مبروك، خارج ورايا ليه بقا مش انتي معاكي خطيبتك؟
"
25	"احنا معارف برضو يا حور عيب يعني نتقابل بعد فترة و منتكلمش.
"
27	"لا مش عيب و سيبني امشي
"
30	"عايز تعمل ايه؟
"
32	"انت مجنون؟ ايه اللي انت عملته دا؟
"
35	"اقسم بالله لو عملت كدا تاني...
"
37	"انا بيتي قريب من هنا تعالى نروح و نتكلم مع بعض شوية.
"
40	"حور انتي كنتي مراتي على فكرة
"
44	"مش انت خبطت و عيشت حياتك
"
47	"انت ليه مشيت؟
"
52	"قلبي دأب من الانتظار يا حور، بجد مش عارف اعيش من غيرك
"
56	"سيبني افكر، هو انت خطبت بجد؟
"
58	"أن أصيبت بالعمى فانتي نوري
"
62	"بقيت شاعر
"
66	"حور انتي لسه مراتي، قبل ما العدة تخلص بأسبوع كنت رديتك
"
68	"نعم أزاي تعمل حاجه زي كدا؟
"
73	"لدرجة دي؟
"
76	"وحشتني جدا
"
78	"انتي عندك انفصام و لا إيه؟
"
80	"عاصي؟
"
83	"حور مراتي و تاليا شريكتي في كل حاجه.
"
85	"سمعت عنك كتير و كان نفسي اشوفك
"
87	"شكرا
"
92	"تقعد عنك إزاي يعني؟
"
96	"يلا عايزة اشوف بيتك و عشان متكنش لوحدك
"
98	"غيرة بقا و كدا
"
100	"مفيش حاجه من دي بس مش انت قولت اني لسه مراتك
"
103	"عادي، اتفضل قدامي.
"
107	"احنا قربين من البيت اوي
"
109	"ما انا قولت اشتري حاجه قريبة منك عشان ابقى اشوفك
"
113	"الببت حلو، عايزة اعرف كنت فين الأربع شهور دول؟
"
116	"و اشمعنا أثينا و بعدين مش انت سببت كل حاجه لأهلك
"
122	"غلطت لما مقدرش احميكي يا حوريتي
"
125	"استنى ارد على التليفون
"
127	"ايه يا بلال؟
"
3	"انتي مراته ازاي يعني؟
"
5	"انا مراته الاولى و هو اتجوزك عليا عشان..
"
7	"عشان بحبك انتي يا حور
"
9	"والله
"
13	"ايه يا عاصي بتفكري هتكدب عليا ازاي و لا إيه؟
"
15	"مش هكدب يا حور
"
17	"بس بقا كفاية قرف لحد كدا، طلقني يا عاصي
"
19	"طلاق مش هطلق يا حور انسى فاهمه و بعدين فيها ايه تبقى زوجة تانية؟
"
21	"يا اكون انا لوحدي أو يكون المكان مش ليا، و قولتلك الا الكذب يا عاصي
"
24	"مراتك بالكذب يا عاصي، ليه مقولتش؟
"
30	"انتي بتعملي إيه؟
"
34	"كفاية بقا انا مش عايزة اسمع منك حاجة، مش انت اتجوزتني و نفذت اللي في دماغك، خلاص بقا طلقني
"
37	"لما اكون نايمه في حضنك بليل و تاني يوم اروح شغلي و الاقي واحدة داخلة تقولي كدا عايزني اعمل ايه؟ و لما اقولك بحبك و اكتشفت انك بتديني حبوب منع الحمل، و الله اعلم في ايه تاني
"
40	"ونبي يا عاصي بلاش تعيش دور انك مش قادر تستغني عني و الحوار
"
46	"اطلبي إيه حاجه و انا هعملها الا انك تبعدي عني
"
50	"عاصي انت كداب و هتفضل في نظري كدا مفيش حاجه هتتغير فاهم و انا مش عايز اعيش معاك
"
54	"اتفضلي على البيت بقا
"
57	"مالها يا عاصي؟
"
59	"ملهاش حصل حوار كدا
"
61	"متخانقين مع بعض يعني؟
"
65	"منورة يا نعيمة
"
67	"بنتي فين يا منصور مش كفاية اللي حصل و ابني ضاع بسببكم
"
69	"والله انتي اللي اختارتي دا يا نعيمة
"
75	"أنا عايزة ابقى جنب يا بنتي
"
78	"حور؟
"
80	"حبيبه من فضلك سيبني لوحدي
"
85	"بقالك ياما مجتش اهني يا عاصي؟
"
87	"الشغل والله يا عمتي
"
90	"من شكلك يقول ان في مصيبة؟
"
93	"و حور عملت ايه؟
"
98	"وبعدين يا عاصي هتعمل ايه يعني؟ ابوك لو عرف انها حملت على طول هتبان كل حاجه
"
106	"انا يهني عشانها، لا يا عمي انا اسفه مقبلش بكدا ابدا
"
109	"انا مش عايزة البت دي الصراحة و خلي يطلقها و لو على العيال احنا ممكن نتبنا طفل
"
112	"و هيفضل معاها لحد امتي؟
"
115	"حور
"
119	"مضطر انك تضحك عليا و تخدعني؟
"
121	"و الله مش بضحك عليكي و كل كلمة قولتها ليكي كانت بجد و طالعة من قلبي.
"
125	"بس مش مبرر انك تكدب عليا بالطريقة دي
"
129	"تعالى نروح القاهرة و نعيش هناك و نبعد عن كل حاجه هنا و اشتغلي هناك.
"
134	"ليه؟ عايز تسيب بلدك هنا...؟
"
136	"جاي بدري يعني
"
2	"عاصي مكنش يعرف إيه حاجه يا حور و هو عمل كل حاجه عشانك و اتجوزك لأنه بيحبك و اتفق مع ابوه انك مجرد واحدة هيتجوزها عشان يخلف منها بس الحقيقة عكس كدا هو اتجوزك عشان بيحبك و قرر ينزلك القاهرة عشان يبعدك عن أهله
"
4	"هو مقالش حاجه على الأقل كان فهمني الحقيقة انت عارف يعني ايه ابني يموت قبل حتى ما اشوفه.
"
7	"قسوتي، عاصي هو السبب في كل دا بسببه انا وصلت لكدا هو عارف انه مش هيقدر يحميني و يدافع عني، ليه يعمل فيا كدا؟ انا مستحيل اسامحه على اللي عمله
"
9	"عاصي كان بيتمني يرضيكي بايه تقريبا لو قولتله روح موت نفسك هيعمل دا عشانك يا حور، عارف انه اتصرف غلط خصوصا لو خبي عليكي بس هو خايف يخسرك، ديما كان بيقولي انا مش عايز اخسرها مستعد اعمل ايه حاجه بس إلا دي
"
12	"اهدي يا حور، انتي أقوى من كدا
"
15	"اها من امبارح في غيبوبة و الله اعلم هيفوق أمتي؟
"
20	"انا مش هسامحك بس مش لدرجة انك تسيب الدنيا كلها و تمشي.
"
22	"حتى لو كنت كداب انت كنت كويس معايا، بلاش انت كمان تمشي، لازم تقوم
"
28	"انتي هتعملي ايه عند ابني؟
"
30	"اقسم بالله يا منصور لو بس الوقت يسمح لأكون قاتلك و شاربة من دمك بس للأسف و لو انت فاكر ان تفوذك دي هي اللي خرجت، بس اكيد ربنا مش هسيبك و حقي و حق ابني هيرجع و اقولك على حاجه عمرك ما تشوفلك حفيد و تفرح به لأنك راجل معنديكش ضمير و لا رحمة.
"
32	"انت بتقولي إيه؟
"
34	"انتي متفرقيش حاجه عنهم، بس احمدوا ربنا انه مات لأنه لو كان عايش كنت اكيد موتكم كلكم
"
36	"عذرك و هجول انك عقلك خف بسبب اللي حصل
"
39	"اكيد مجنونة
"
42	"بصي بقا اقسم بالله لو ما لميتي نفسك.
"
44	"هتعملي ايه يا درتي، بقولك ايه اطلعي باحترامك عشان لو قومتلك هتزعلي
"
49	"انتم ناس ظالمة يا بلال
"
52	"مش ابوك خرج و الدكتور غير كلامه عايزين إيه تاني
"
55	"لا متشكرين كفاية ابن اختي اللي مات دا
"
57	"كفاية بكى يا حور
"
60	"انا شاكه في شبل لأنه في نفس اليوم ظهر و جي حد اخته من عندي
"
62	"هو شبل رجع
"
65	"غريبة اوي الصراحة؟!، و عندك حق حتى أمنية مجتش تزور اخوها
"
67	"اقطع دراعي لو مكنش شبل اللي وراها.
"
70	"بتوجه اتهامك لحد معين؟
"
73	"و مراته هتقتله ليه؟
"
77	"هتفضل نايم كدا
"
79	"عاصي
"
81	"يا روح جلب عاصي
"
83	"حاسس بايه؟
"
85	"كان غصبن عني والله، مكنتش أعرف أن دا هيحصلك
"
87	"اهو حصل يا عاصي و ابني مات و كل حاجه ظهرت
"
90	"مش وقته كلام، ارتاح شوية عقبال ما تتنقل لغرفة تاني غير العناية
"
94	"خليكي معايا
"
96	"اهلك زمانهم على وصول
"
100	"الحمد الله انك قومت بالسلامة يا ولدي عشان نشوف مين اللي عمل كدا
"
102	"الظابط برا و هيحقق معاكي ودك...
"
3	"يارب وفقني و نجح حبيبه و اشفي ابويا
"
5	"يا بت بطلي كسل عاد، انا معرفاش عتتجوزي ازاي و انتي أكده
"
8	"يا مُري منك يا بت، انا هحضر الفطور جومي عشان تتحممي
"
10	"طيب يا حور جايمه اهو
"
14	"صباح النور يا حج
"
16	"صباح الجمر، صحيتي اختك
"
19	"والله يا بنتي مش عارف اقولك ايه من بعد ما تعبت و انتي شيلنا
"
21	"وجودك معانا بالدنيا، أنا هعدي على ام شبل اشوفها
"
26	"ادخل يا حور
"
29	"مش هنتحدد على الباب يا بنتي، ادخلي عاد
"
35	"كيف يعني؟
"
38	"طب انا اساعدكم ازاي؟
"
42	"سلمتي من كل شر يا بنتي
"
47	"حور اتوحشتك قوي
"
49	"مخبول في عقلك و لا ايه إياك؟
"
52	"بجولك ايه؟ امشي من قدامي بدل ما أفرج البلد عليك
"
54	"عجبك المرمطة دي؟
"
60	"كفاية قلة أدب عاد
"
64	"اكدة يا حور اتاخرتي قوي
"
66	"ونبي يا دنيا اسكتي كفايه اني اصطبحت بوش اللي ميتسماش دي
"
68	"عاصي الجبالي والله الراجل جمر انتي اللي غاوية نكد و فقر يا حور
"
70	"دي جمر بلا خيبة.
"
76	"يعني عتحبي شبل يا حور و بعدين اتجوزي جوازة تخليكي ملكة بدل شبل اللي مش يخلص الشقة اللي في بيت أمه
"
78	"كفاية الأخلاق يا دنيا إنما عاصي دا يجول لقلة التربية جومي و انا اقعد مكانك
"
80	"فقرية طول عمرك يا اختي...
"
82	"انسه حبيبه
"
84	"انت مين؟
"
87	"نفس القسم
"
90	"اممم تمام ماشي عن اذنك بجا
"
93	"تشرفنا، ممكن تسيبني ادخل الجامعه لاني عندي محاضرات
"
96	"لا مينفعش
"
