line	text
11	"إنت عتبلعي ريجك زيينا إكدة عادي؟
"
12	"يعني معتخافيش للسم اللي جوة خاشمك ده يسمم چسدك ويجتلك؟
"
13	"ولا إنت كيفك كيف الحية عتجتلي غيرك بسمك ومهتتأذيش منية
"
14	"ورمقها بنظرة إشمئزاز شاملة وصعد سيارتة وقادها سريع تحت غضبها العارم من حديثة الساخر، وذهب إلى المركز التابع له نجعهم لإصطحاب دكتورة أمل بعدما هاتفها لتتجهز إستعدادا لفحص صفا.
"
15	"أما ذلك العاشق، الجاني والمجني علية، الج. ارح والم. جروح الظالم والمظلوم بحكايتة، فكان ينحني بجسده على مالكة القلب والروح، يضرب برفق وجنتها بكف يداه كي تستفيق، حدثها بصوت يرتجف من شدة قلقة وألم قلبه على متيمتة: فوجي يا صفا، فتحي عنيكي يا نبض جلبي، جومي علشان خاطري
"
16	"فوجئ بمن يكمشة من حلتة بقبضة يدة الحديدية ويجذبه للخلف ويصيح بوجهة غاضب لملامح كاشرة: بعد يدك عن بتي لأجطعها لك وإنجلع من إهنيه.
"
17	"نظر إلى عمة وما زال متسمرا بوقفتة بجانب تلك الغائبة عن الوعي وهتف بنبرة صامدة: مهتحركش من مكاني غير لما تفتح عنيها وأطمن إنها بخير
"
18	"أتت العاملة حسن وهي تهرول وتبسط إحدي ذراعيها بإتجاة رسمية وتحدثت بنبرة مرتجفة: البصلة يا ستي الحاچة
"
19	"إلتقطتها منها وكادت أن تقربها من أنفها لولا يد قاسم الذي أبعدها بعنف وتحدث إليها محذرا: إية اللي هتعملية ده يا چدة.
"
20	"ثم نظر إلى مريم التي تزرف دموعها بغزارة على إبنة عمها الغالية وهي تتسطح فوق الفراش بجسد يشبة الاموات، وهتف بطريقة أمرة: هاتي أي برفن من عنديك يا مريم، بسرعة.
"
21	"إعترضت رسمية التي قربت يدها من جديد بجانب أنف تلك المغشي عليها التي وبالفعل بدأت بالتملل والإستفاقة التدريجية، حركت أهدابها عدة مرات متتالية في مقاومة منها بفتح عينيها، تنفس بعمق وشعر بأن روحه قد ردت إلية بعدما كان قد إفتقدها مع فقدان أميرتة لوعيها.
"
22	"وصل يزن تحت مسكن أمل في أقل من عشرة دقائق وذلك لسرعة قيادتة الجنونية ولقرب المسافة بين النجع والمركز، نزلت سريع وبغضون ثوان معدودة كانت تهبط من المبني حاملة حقيبها الخاصة بالفحص بعدما وضعت بها كل ما يلزم لفحص صفا، تحركت إلى السيارة وأستقلتها بجانبة، رمقها بنظرة حادة وتحدث وهو ينظر إلى الثياب المنزلية التي ترتديها بعدم رضا: إنت هتاچي معاي إكدة؟
"
23	"أجابتة وهي تتفحص حالتها بإستغراب: كدة اللي هو إزاي يعني مش فاهمة؟
"
24	"اجابها بإعتراض: أجصد لبس البيت الضيج دي، عتاچي معاي بية إكدة؟
"
25	"رمقتة بعينان متسعة من شدة ذهولها وتحدثت وهي تشير بيدها في إشارة منها لحثة على التحرك: أولا ياريت تتحرك حالا لأن مفيش عندنا وقت علشان نضيعة في الكلام الفاضي ده.
"
26	"تحرك سريع وكأنه وعي على حاله وأكملت هي بنبرة تهكمية: ثانيا بقا، هو سعادتك كنت عاوزني أقعد ألبس وأتمكيچ وإنت بتقولي الدكتورة حصل لها إغماء مفاجئ؟
"
27	"واسترسلت حديثها بتساؤل حاد: ثالثا بقا وده الأهم يا حضرة، إنت مالك بلبسي يا باشمهندس؟
"
28	"كان يستمع إلى حديثها الذي أصابه بالضيق وهو ينظر إلى الطريق ويقود بسرعة عالية، بصعوبة بالغة تمالك من حالة وأجابها بلا مبالاة إصطنعها بصعوبة: عتفتحي لي تحجيج عشان كلمة جولتها إياك!
"
29	"خلاص إنت حرة، أني اللي غلطان عشان معايزش حد يجيب سيرتك بكلمة بطالة ويجول عليك نازلة بخلجات البيت.
"
30	"إستشاط داخلها عندما إستمعت لكلماتة وتسائلت بحدة: وده مين اللي أمة داعية علية وهيقف قدامي وكمان يتكلم عني، وبعدين إنت لية محسسني إني نازلة ببچامة ولا كاش، انا لابسة ترنج محترم وواسع ومغطي كل جسمي، والناس في القاهرة بتخرج بية عادي.
"
31	"تنهد بإستسلام من عناد تلك المشاكسة التي لن يستطع إقناعها بوجهة نظره مهما حاول، فتحدث بنبرة غائرة وهو ينظر لتلك الخصلة الهاربة من خلف حجابها التي وضعتة على عجل بدون إحكام: طب على الأجل دخلي شعرك ولفي حجابك زين، وأكمل متهكما: ولا دي كمان بتعملوها عنديكم في القاهرة عادي؟
"
32	"شعرت بالخجل من حالها وبسرعة رفعت كفاي يداها وعدلت من حجابها وأحكمتة جيدا على رأسها.
"
33	"أوقف السيارة سريع داخل سور السرايا وترجلت هي وتحركت خلفة حيث يسبق خطواتها كي يرشدها للطريق تحت إستغراب ليلي التي كانت تتوقع حضور دكتور ياسر.
"
34	"دلفت إلى صفا وخرج الجميع عدا ورد ورسمية ونجاة، وقف على باب حجرتها ساندا بمقدمة رأسه على جدارها الملصق بالباب، كان يشعر بمرارة غزت حلقة، أصابتة حالة من الندم وجلد الذات جعلتة يحتقر حالة، تمني لو أن الزمن عاد بة إلى ما قبل سبعة أعوام، حين رمقه زيدان بنظرة حارقة وهتف بنبرة تهديدية: بتي لو چرا لها حاچة مهيخلصكش من يدي غير الموت يا قاسم.
"
35	"وضع قدري يده على كتف زيدان وحدثه بطمأنة قائلا: إهدي اومال يا زيدان، دلوك الدكتورة عتطلع وتطمنا عليها وتبجا زينة
"
36	"همست ليلي بصوت ضعيف إلى والدتها التي تجاورها الجلوس في الفيراندا بعيدا عن الجميع: هو يزن مجابش الدكتور ياسر لية، ومين المهشكة اللي چاية من بيتها بالترنچ دي كمان؟
"
37	"أجابتها فايقة بنبرة هادئة تدل على راحتها وأستقرار داخلها: دي لازمن دكتورة النسا اللي عتشتغل في المستشفي بتاعت چدك، وأكملت بإشادة: حريم العيلة عيجولوا عليها شاطرة جوي
"
38	"قطبت ليلي جبينها وأستفسرت بإستغراب: ودكتورة النسا هتاچي لبت ورد تعمل لها إية؟
"
39	"تنفست بإنتشاء وأجابتها بسعادة ظهرت على وجهها: هو أني مجولتلكيش، مش بت زيدان طلعت حبلة.
"
40	"نزلت تلك الجملة على قلب تلك الح. اقدة وكأنها قنب. لة نووي. ة أح. رقت معها الأخضر واليابس
"
41	"أكملت فايقة بملامح وجة ضاحكة بهيأة شريرة دون الشعور بالتي تجاورها الجلوس وبداخلها ن. ارا شاعلة لو خرجت لفحم. ت المنزل بأكملة: كن كفة ميزانك عتطب وتتعدل والدنيي عتضحك لك من تاني يا فايقة.
"
42	"رمقتها تلك التي تكاد تخرج دخان من رأسها من شدة غيرتها وهتفت بنبرة غاضبة: ومالك فرحانة لها جوي إكدة، الله الوكيل لو أني اللي حبلت ماكنتي عتفرحي إكدة
"
43	"نظرت لها بإستغراب وتحدثت بقلب مهموم: عتجولي لي أني الحديت دي يا ليلي؟
"
44	"ده أني مفيش حاچة جدرت عليا وك. سرتني جد موضوع حبلك دي، دي جهرتك معتفارجش جلبي يا بتي وخيبتي فيك جوية جوي، بس أني مش ضعيفة لجل ما أجعد ألطم واعدد على اللي راح،.
"
45	"وأكملت بنبرة ح. اقدة: وغلاوتك عندي لدوج كل واحد في السرايا دي المر بأنواعة، كل واحد منيهم لية عندي نايبة من المصايب اللي عتطربج فوج نفوخهم، وكله هياچي بالدور
"
46	"تفوهت ليلي بنبرة غاضبة: بردك مجاوبتيش على سؤالي، إية اللي مفرحك جوي إكدة إن المدعوجة طلعت حبلة؟
"
47	"وأكملت بنبرة تهكمية: ولجل إكدة كنتي عتزغردي يا أما!
"
48	"إبتسمت وأجابتها بتهكم: عجولك إية، ما انت عجلك إصغير ومعتفكريش إلا بعشج المعدول إبن نچاة اللي راميكي ومهيعبركيش
"
49	"وأكملت بتفسير: زيدان كان على شعرة ويطلج بته من قاسم ومحدش كان عيجدر يجف جصادة ولا يلومة بعد اللي عرفوة حتى چدك بذات نفسية، وكان عيچوزها لأي حد تاني وياخد هو الچمل بما حمل،.
"
50	"وأكملت بما أرعب تلك الليلي: ومش بعيد وجتها چدك كان چوزها ليزن وضرب عصفورين بحجر واحد، الأول لجل ما فلوس زيدان المتلتلة متخرچش برات العيلة كيف ما جانون العيلة عيجول، والتاني لجل ما يزن يخلف منيها العيال اللي عيمدوا جذور العيلة ويخلدوا إسم النعماني في الدنيي
"
51	"وأكملت بإبتسامة سعيدة: بس كلمة المدعوجة ورد چت في وجتها بالمظبوط، أول مرة تعمل حاچة صح وتكيفني،.
"
52	"واكملت بإنتشاء وتمني: ويسلااام لو الحظ ضحك وأخوك چاب منيها واد، إكدة كفة ميزانا عتبجا طبت والزمن نصفنا وضحك لينا كلياتنا، أخوك عيكوش على كل مال زيدان وشجاة بعد زيدان بنفسية مايكتبة كلياتة لبتة وولدها، وإنت عتضمني إن يزن يفضل إكدة من غير چواز
"
53	"تنهدت براحة وسألتها بتملل: طب ميتا عتوديني للشيخ اللي عيخلي يزن يبجا خاتم في صباعي كيف مجولتي لي؟
"
54	"أجابتها بثبات: جريب، خليكي ماشية ورا حديتي وأني عخلية يرچع لك ويترمي تحت رچليك ويتمني رضاك علية
"
55	"تنهدت براحة شديدة ورفعت قامتها وهي تبتسم بسعادة من مجرد تخيلها برجوع يزن لعالمها من جديد
"
56	"إلتفت سريع إلى والدتها وتحدثت بتذكر: إلا جولي لي يا أما، إنت كتي عارفة إن قاسم متچوز على المخفية صفا؟
"
57	"ضحكت فايقة وتحدثت بإنتشاء وهي تضع ساق فوق الاخري بكبرياء: فكرك حاچة مهمة زي دي هعتدي من تحت يدي؟
"
58	"هتفت بنبرة غاضبة: ومجولتليش لية؟
"
59	"أجابتها بإبتسامة جانبية: عشان عرفاكي غبية ومعتفكريش بعجل كيف أبوك بالمظبوط، كتي عيزاني أجول لك علشان تروحي تجولي لها لجل ما تشفي غليلك منيها وتبوظي لي تخطيطي اللي عم بستناة من سنين كتيرة جوي
"
60	"ألحت ليلي على والدتها كي تقص لها أصل الرواية وبدايتها، فقصتها لها مع تشديد فايقة بعدم إخبار ليلي لأي كان بما إستمعت.
"
61	"بعد مدة من الوقت إنتهت أمل من فحص صفا، دلف زيدان ليطمئن على صغيرتة بعدما منع قاسم من الدخول وهددة، وجدها تتمدد ومعلق بيدها كانولا متصلة بأنبوب محلول معلق في عليقة الملابس كي يساعد جسدها على المقاومة والإتزان، وكانت أمل قد أحضرت المحلول لعلمها أن ماحدث لصفا ما هو إلا إجهاد وضغط عصبي شديد تعرضت إلية بالإضافة إلى عدم تناولها لأي طعام مما أدي إلى هبوط في الدورة الدموية.
"
62	"تحرك زيدان إلى وقوف أمل وسألها عن وضع غالية أبيها فأجابتة أمل بنبرة مطمأنة: إطمن يا زيدان بيه، الدكتورة كويسة لكن محتاجة تهتم بنفسها أكتر من كده، اللي حصل لها ده طبيعي نتيجة للضغط العصبي والنفسي اللي إتعرضت ليه، ونظرت إليها وتحدثت بنبرة لائمة: ده غير إن الدكتورة مأكلتش أي حاجة من إمبارح.
"
63	"تحدثت جدتها التي تجاورها الفراش بنبرة حنون وهي تتحسس وجنتها التي مازالت دموعها الجافة تلتصق بها: أني هخلي حسن تطيب لك ديك شمورد وتاكلية بشوربتة بالهنا والشفا لجل ما يسند جلبك ويجويك يا ست البنات
"
64	"هزت رأسها برفض تام وتحدثت بنبرة ضعيفة: معايزاش أكل.
"
65	"أجابتها أمل: لازم تاكلي يا دكتورة علشان خاطر الجنين، هو حاليا محتاج لك علشان تاخدي بإيدة وتساعدية على البقاء، لازم تعودي نفسك من إنهاردة انك مبقتيش حرة في قراراتك، لازم كمان تعملي حسابة في كل خطوة بتخطيها
"
66	"وأكملت بحديث تقصد به والدتها: وإوعي في يوم مايحتاج لك تخزلية وتتخلي عنة، لانك بكدة بتدمرية وبتخسرية للأبد، وهو حاليا في أشد الإحتياج ليكي
"
67	"هتفت رسمية بإشادة: يسلم فمك يا بتي، كلام زين وموزون.
"
68	"إقترب زيدان من جلستها فأفسحت له ورد المجال ليجاور غاليتة، مال على جبهتها ووضع قبلة حانية فوقها وأردف متسائلا بنبرة ضعيفة: عاملة إية دلوك يا جلب أبوك؟
"
69	"نظرت إلية بإنكسار وتحدثت برجاء: خدني على دارك يا أبوي، مطيجاش أجعد إهنية، حاسة حالي بتخنج وروحي عتتسحب مني
"
70	"تنهد زيدان وهم بالوقوف وتحدث بنبرة طائعة لأمر صغيرتة وهو يستعد لحملها: فكراني عسيبك إهنية تاني بعد اللي حصل إياك؟
"
71	"أسرعت أمل في الحديث لتمنعة من حملها قائلة بنبرة هلعة: صفا مينفعش تتحرك نهائي على الأقل إنهاردة، ده ممكن يكون فية خطورة كبيرة على الجنين
"
72	"ثم تحدثت إلى رسمية قائلة: ياريت حضرتك تجهزي لها الأكل اللي قولتي عليه وعلى ما تأكلوها أنا هتحرك للمستشفي أجيب لها حقنة تثبيت للجنين، محدش عارف الإجهاد والضغط اللي إتعرضت له طول اليوم ممكن يكون ضر الجنين بإية، علشان كدة لازم أبادر وأديها حقنة التثبيت كضمان،.
"
73	"وأكملت وهي توجة حديثها إلى صفا قائلة بتنبية: وطبعا مش محتاجة أقول لك يا دكتورة إن الحركة حتى ولو كانت مجرد خطوات ممكن تضر ببقاء وإستقرار الجنين إزاي
"
74	"سألها زيدان مستفسرا: وعتجعد راجدة كتير في السرير إكدة يا دكتورة؟
"
75	"أجابتة بهدوء: يعدي أربعة وعشرين ساعة وبعدها لو مفيش مشاكل ظهرت تقدر تتحرك لحد بيت حضرتك اللي على مافهمت إنة بعيد عن عنها بخطوات، بس طبعا هتحتاج راحة في البيت لمدة إسبوع على الأقل.
"
76	"وافق الجميع وتحركت رسمية إلى الخارج وتلتها أمل وتركا صفا بصحبة والديها وأعاد غلق الباب من جديد
"
77	"نظرت صفا إلى زيدان وهتفت برجاء ودموع: طلجني منيه يا أبوي، مهجدرش أعيش معاه بعد اللي عملة فيا
"
78	"أومأ لها بإيجاب حين بكت ورد بحرقة على عجزها أمام صغيرتها وما جري لها من تلك الزيجة التي دائما كانت تشعر بالريبة من إتمامها.
"
79	"تحدثت بنحيب وهي تلوم زيدان وتجلدة بنظراتها قبل كلماتها: ياما حذرتك وجولت لك إني ممرتحاش للچوازة دي يا زيدان، جولت لك إني حاسة إنها هتبجا سبب شجا بتي ووجع جلبها، إتريجت عليي ومصدجتنيش.
"
80	"أنزل بصره إلى الاسفل خجلا.
"
81	"خارج الغرفة
"
82	"تحرك قاسم إلى أمل وسألها متلهف بلكنة قاهرية: طمنيني عن وضع مراتي لو سمحتي
"
83	"أسرع الجميع حيث وقوفها ليطمأنوا
"
84	"تنفست عاليا وأخبرتة بحالة صفا بنبرة حادة وذلك لعدم تقبلها لشخص قاسم الذي يذكرها بخائنها الذي فضل عليها فتاة اخري، شقيقتها التي وافقت بذبح. ها على يدها، نعم هي لم تكن على دراية بأية تفاصيل مما حدث مع صفا ولكن الأمر واضح وينذر بوجود إمرأة اخري.
"
85	"صوبت وجهتها إلى يزن وتحدثت بنبرة عملية: من فضلك يا باشمهندس، محتاجة لحضرتك توصلني بعرببتك للمستشفي علشان أجيب حقنة تثبيت للدكتورة
"
86	"أخرجت ليلي شهقة عالية وهي تسألها بنبرة تهكمية بطريقة غير لائقة: سمعيني تاني إكدة عتجولي إية يا بيضة!
"
87	"يزن مين اللي عيروح معاكي في الوجت دي مستشفي مجفولة يا مهشكة إنت.
"
88	"نظرت إليها بملامح منكمشة مضيقة بين حاجبيها وذلك لعدم فهمها لبعض الكلمات وتحدثت مستفسرة: إنت تقصدي إية بكلامك الغريب ده انا مش فهماكي، ويعني إية مهشتكة دي؟
"
89	"ومين حضرتك أصلا؟
"
90	"تحدثت ليلي بكبرياء وهي ترفع قامتها لأعلي: أني مرت الباشمهندس يزن يا حبيبتي
"
91	"رمق يزن ليلي بنظرات تحذيرية وعيون تطلق شزرا وتحدث إلى أمل مغيرا معني الحديث: هي تجصد إنها خايفة عليك من طريج المستشفي بالليل إكدة.
"
92	"تحرك بالسيارة واتجة في طريقهما إلى المشفي
"
93	"أردفت أمل إلى يزن: مراتك شكلها بتحبك وبتغير عليك أوي، وأبتسمت واكملت بإعتراف: على فكرة، أنا كنت فاهمة كلامها كويس جدا بعيدا عن كلمة مهشتكة، وعارفة إنها كانت غيرانة عليك من وجودي معاك
"
94	"قهقة عاليا بشكل مثير مما جعلها تنظر إلية بإعجاب، وصحح لها قائلا: مهشكة، مش مهشتكة
"
95	"واكمل بتوضيح: ويكون في معلومك، ليلي مش مرتي
"
96	"قطبت جبينها وسألته بإستغراب: مش مراتك إزاي يعني؟
"
97	"تنفس بأسي وأجابها بضيق وذلك لصعوبة الموقف علية، فيزن ليس بالرجل الذي يكشف أسرار أهل بيتة، لكنه كان مضطرا لذلك، كي يضعها معه في الصورة ولمغزي داخل عقلة سنتعرف علية عن القريب: أني وليلي في حكم المطلجين، يعني أني معايش وياها في مكان واحد، ولولا چدي كان زماني طلجتها، ويمكن مكنتش إتچوزتها من الأساس
"
98	"إبتلعت لعابها ولا تعلم لما شعرت براحة عجيبة غزت قلبها بعد إستماعها لهذا الإعتراف.
"
99	"لكنها تحدثت إلية: غريب أوي موقفك منها، مع إني شيفاها ست جميلة جدا وتجذب أي راجل ليها
"
100	"قالت كلماتها وترقبت إجابتة بأنفاس محبوسة، حين تفوة هو: وهي الحريم بالچمال إياك؟
"
101	"أومال بأية يا باشمهندس؟
"
102	"سؤال خبيث وجهتة أمل إلية وانتظرت إجابتة، لما؟ هي بالتأكيد لا تدري.
"
103	"إبتسم بجانب فمة لعلمة مغزي سؤالها، وتحدث بدعابة وهو ينظر لعيناها تارة ولطريقة تارة: بچنانها ولسانها اللي سابجها في الرد كيف ماتكون الداية اللي ولدتها سحبتها منية
"
104	"إبتسمت بخجل لعلمها أنه يقصدها بحديثه فهتفت بنبرة جادة من بين بسمتها: بتكلم جد على فكرة
"
105	"رد عليها بنبرة جادة وحديث ذات مغزي: ومين جالك إني عهزر
"
106	"إبتلعت لعابها وسحبت بصرها عن مرمي عيناها الهائمة التي تقطر عشق،.
"
107	"وصلا للمشفي وصف سيارتة ودلف كلاهما إلى المشفي تحت إستغراب حراس الأمن، دلفت لداخل غرفة حجرتها لتجلب أنبول الدواء، حين ذهب هو إلى مكتبة لإحضار أوراق مهمة كان يحتاج إليها،.
"
108	"وبعدها ذهب إلى حيث مكتبها ودلف من بابه في نفس، توقيت خروجها وحدث إصطدام بينهما أدي إلى إختلال توازنها وجعلها تتهاوي وكادت أن تنبطح أرض لولا ساعدية الذي أمسك بهما كفاي يداها وجذبها إلية، إستقامت بوقفتها وتلاقت الأعين وتحدثت، ثواني، مجرد ثواني معدودة مرت على كلاهما كدهر
"
109	"سألها بعيون هائمة جراء حالة العشق التي تملكت منه لإقترابة منها لهذة الدرجة: لجيتي اللي عتدوري علية؟
"
110	"إستوعبت حالها وابتعدت سريع وتحدثت إلية بعيون متهربة زائغة تتلفت هنا وهناك: لقيته، يلا بينا علشان مانتأخرش على صفا
"
111	"إستقلا كلاهما السيارة وعادا إلى السرايا بصمت تام، ولكن بقلوب منتعشة، تعيش حالة جديدة لم يشعر بها أي منهما من ذي قبل
"
112	"دلفت إلى صفا وتأكدت من انها تناولت طعامها ثم حقنتها وتحركت إلى الخارج، وجدت قاسم يقف بالمرصاد لزيدان الذي يمنعة الدلوف إلى صفا.
"
113	"هتف قاسم بنبرة حادة: مش من حجك تمنعني أدخل أطمن على مرتي
"
114	"أجابه زيدان بقوة: واني جولت لك معتدخلش يعني معتدخلش
"
115	"خرج عثمان على مناقرتهم وتحدث بحدة إلى قاسم: معتسمعش الحديت لية يا ولد قدري، عمك جال لك معتدخلش،
"
116	"وأشار بيده لأعلي وتحدث بنبرة أمرة: إطلع دلوك على شجتك نام والصباح رباح
"
117	"رمق جده بنظرة غاضبة وأردف معاندا إياة: لحد إكدة وخلاص يا چدي، زمن الچبر والأوامر إنتهي.
"
118	"وأسترسل حديثه بنبرة صامدة: أني عدخل لمرتي، ومفيش جوة عتمنعني إني أطمن عليها وأطمنها على حالها
"
119	"تحدث زيدان بنبرة أشد حدة وهو يقف أمام باب الحجرة ويسده بجسده العريض: ورينا عتدخل إزاي غصب عني يا واد أبوك.
"
120	"وهنا قررت أمل التدخل لفض هذه المشادة الكلامية التي من الممكن ان تتحول إلى إشتباك بالأيدي نظرا لعناد كلا الطرفين وتشبث كل منهما برأية: أستاذ قاسم لو سمحت، إحنا هنا مش في خناقة ولا حد عاوز يمنعك إنك تدخل لمراتك وتطمن عليها، وأكملت بتفسير: كل ما في الأمر إن دكتورة صفا إتعرضت لإجهاد شديد ولضغط نفسي وعصبي أدي لهبوط في الدورة الدموية عندها وسبب لها إغماء، ولحد الوقت اللي بنتكلم فيه ده أنا مقدرش أجزم إن مراتك والجنين بقوا في أمان، أنا عن نفسي إدتها إبرة مثبتة للجنين تحسب لتفادي أي حاجة طارئة ممكن تحصل لها وللجنين، وأكملت ما جعله يتراجع: ولو حضرتك دخلت وإتكلمت معاها وهي في الحالة دي، من المؤكد إنك هتزيد بنقاشك الضغط على أعصابها وبكدة أكيد هتتعرض لإنتكاسة ممكن جدا تؤدي لخسارة الجنين.
"
121	"وتحدثت بنبرة واثقة: فلو حضرتك مش فارق معاك لا مراتك ولا الجنين إتفضل إدخل لها، وأنا أوعدك إني هخلي زيدان بية يبعد حالا ويدخلك
"
122	"هتفت فايقة بصياح: إطلع على شجتك وإغزي الشيطان يا ولدي والصباح رباح كيف ماجال چدك.
"
123	"رمقها عثمان بنظرة ساخطة، ثم حول بصرة ونظر بإستحسان لتلك الذكية ذات العقل الواعي التي إستطاعت بكلمات مرتبة إقناع ذلك التور الهائج بالتراجع عن موقفة وحدتة، أما يزن فكان ينظر إليها بإعجاب وقلب ينتفض من ما شعر به تجاهها بعدما تلاقت اعينهم عن قرب داخل المشفي
"
124	"نظر قاسم إلى أمل وزفر بأسي وتحرك كالإعصار لخارج المنزل والش. ر يتطاير من عيناه وكل ذرة بجسدة تنتفض غضب.
"
125	"حالة من الهدوء والسكينة أصابت المكان بعد خروج ذلك الغاضب، تحدث الجد إلى مريم بنبرة هادئة: خدي الدكتورة يا مريم على مندرة الضيوف البحرية، وخليها ترتاح لحد ما حسن تچهز لها العشا
"
126	"وأكمل وهو ينظر إلى أمل: وإنت يا بتي، عتنورينا إنهاردة وتباتي إهنية عشان الوجت إتاخر
"
127	"إستشاط داخل ليلي من قرار جدها بمبيت تلك الدخيلة التي لم تشعر بالراحة في حضرتها
"
128	"أما أمل فأجابتة برفض هادي: متشكرة جدا لذوق حضرتك، بس مش هينفع.
"
129	"أردف يزن مفسرا وهو ينظر بساعة يدة: عتروحي فين دلوك والساعة داخلة على 3 الفچر، باتي اللي باجي من الليل إهنية وبكرة أني عوصلك للمستشفي
"
130	"تحدثت بإعتراض: يا جماعة بجد مش هينفع، إزاي هروح المستشفي بكرة بالترنج؟
"
131	"أجابتها مريم بهدوء: لو على الخلجات محلولة يا دكتورة، أني وإنت نفس المجاس، وعندي هدوم لساتني شرياهم إمبارح من على النت ووصلولي أون لاين، يعني هدوم زينة وعتعچبك، إطلعي وياي وشوفي الطجم اللي يناسبك منيهم وإلبسية
"
132	"نظر يزن إلى شقيقتة بإستحسان لقلبها الرحيم
"
133	"أكد زيدان على حديث أبية قائلا بنبرة قلقة: معلش يا دكتورة إسمعي كلام الحاچ، وكمان أني خايف لصفا يچري لها حاچة.
"
134	"إقتنعت بكلام زيدان وأردفت قائلة بنبرة خجلة: أوك
"
135	"أما صفا فكانت تقبع فوق فراشها بقلب يإن أل. م وحزن وهي تستمع إلى صوت ذلك الثائر الذي يصر على الدخول إليها، كانت واضعة ذراعها تحت رأسها ودموع عيناها المنسابة تبلل وسادتها لغزارتها، أما دموع القلب فكانت تزرفها دم على من أمنت له وسلمتة عن طيب خاطر قلبها البرئ وكل كيانها، ولم تجني من وراء ذلك العشق الملعون سوي الأل. م والمذلة والإنك. سار.
"
136	"تائهة هي كطفلة فقدت مصدر أمانها، تشعر بإنهيار عالمها الحالم وعش غرامها الواهي التي باتت تبني تفاصيلة بكل قطرة من دمها، وبالنهاية ماذا فعل يا تري؟
"
